,date,month,year,name,f0,f1,f2,f3,f4,f5,f6,f7,distance0,distance1,distance2,distance3,distance4,distance5,distance6,distance7,xkcd0_BLUE,xkcd0_DARK GREEN,xkcd0_DARK PINK,xkcd0_DARK PURPLE,xkcd0_DARK RED,xkcd0_DARK YELLOW,xkcd0_GREEN,xkcd0_LIGHT BLUE,xkcd0_LIGHT GREEN,xkcd0_LIGHT PINK,xkcd0_LIGHT PURPLE,xkcd0_LIGHT RED,xkcd0_LIGHT YELLOW,xkcd0_ORANGE,xkcd0_PINK,xkcd0_PURPLE,xkcd0_RED,xkcd0_YELLOW,xkcd1_BLUE,xkcd1_DARK BLUE,xkcd1_DARK GREEN,xkcd1_DARK PINK,xkcd1_DARK PURPLE,xkcd1_DARK RED,xkcd1_DARK YELLOW,xkcd1_GREEN,xkcd1_LIGHT BLUE,xkcd1_LIGHT GREEN,xkcd1_LIGHT PINK,xkcd1_LIGHT PURPLE,xkcd1_LIGHT RED,xkcd1_LIGHT YELLOW,xkcd1_ORANGE,xkcd1_PINK,xkcd1_PURPLE,xkcd1_RED,xkcd1_YELLOW,xkcd2_BLUE,xkcd2_DARK BLUE,xkcd2_DARK GREEN,xkcd2_DARK PINK,xkcd2_DARK PURPLE,xkcd2_DARK RED,xkcd2_DARK YELLOW,xkcd2_GREEN,xkcd2_LIGHT BLUE,xkcd2_LIGHT GREEN,xkcd2_LIGHT PINK,xkcd2_LIGHT PURPLE,xkcd2_LIGHT RED,xkcd2_LIGHT YELLOW,xkcd2_ORANGE,xkcd2_PINK,xkcd2_PURPLE,xkcd2_RED,xkcd2_YELLOW,xkcd3_BLUE,xkcd3_DARK BLUE,xkcd3_DARK GREEN,xkcd3_DARK PINK,xkcd3_DARK PURPLE,xkcd3_DARK RED,xkcd3_DARK YELLOW,xkcd3_GREEN,xkcd3_LIGHT BLUE,xkcd3_LIGHT GREEN,xkcd3_LIGHT PINK,xkcd3_LIGHT PURPLE,xkcd3_LIGHT RED,xkcd3_LIGHT YELLOW,xkcd3_ORANGE,xkcd3_PINK,xkcd3_PURPLE,xkcd3_RED,xkcd3_YELLOW,xkcd4_BLUE,xkcd4_DARK BLUE,xkcd4_DARK GREEN,xkcd4_DARK PINK,xkcd4_DARK PURPLE,xkcd4_DARK RED,xkcd4_DARK YELLOW,xkcd4_GREEN,xkcd4_LIGHT BLUE,xkcd4_LIGHT GREEN,xkcd4_LIGHT PINK,xkcd4_LIGHT PURPLE,xkcd4_LIGHT RED,xkcd4_LIGHT YELLOW,xkcd4_ORANGE,xkcd4_PINK,xkcd4_PURPLE,xkcd4_RED,xkcd4_YELLOW,xkcd5_BLUE,xkcd5_DARK BLUE,xkcd5_DARK GREEN,xkcd5_DARK PINK,xkcd5_DARK PURPLE,xkcd5_DARK RED,xkcd5_DARK YELLOW,xkcd5_GREEN,xkcd5_LIGHT BLUE,xkcd5_LIGHT GREEN,xkcd5_LIGHT PINK,xkcd5_LIGHT PURPLE,xkcd5_LIGHT RED,xkcd5_LIGHT YELLOW,xkcd5_ORANGE,xkcd5_PINK,xkcd5_PURPLE,xkcd5_RED,xkcd5_YELLOW,xkcd6_BLUE,xkcd6_DARK GREEN,xkcd6_DARK PINK,xkcd6_DARK PURPLE,xkcd6_DARK RED,xkcd6_DARK YELLOW,xkcd6_GREEN,xkcd6_LIGHT BLUE,xkcd6_LIGHT GREEN,xkcd6_LIGHT PINK,xkcd6_LIGHT PURPLE,xkcd6_LIGHT RED,xkcd6_LIGHT YELLOW,xkcd6_ORANGE,xkcd6_PINK,xkcd6_PURPLE,xkcd6_RED,xkcd6_YELLOW,xkcd7_BLUE,xkcd7_DARK BLUE,xkcd7_DARK GREEN,xkcd7_DARK PINK,xkcd7_DARK PURPLE,xkcd7_DARK RED,xkcd7_DARK YELLOW,xkcd7_GREEN,xkcd7_LIGHT BLUE,xkcd7_LIGHT GREEN,xkcd7_LIGHT PINK,xkcd7_LIGHT PURPLE,xkcd7_LIGHT RED,xkcd7_LIGHT YELLOW,xkcd7_ORANGE,xkcd7_PINK,xkcd7_PURPLE,xkcd7_RED,xkcd7_YELLOW,anna
327,1966-04-15,4,1966,19660415.jpg,37073,29047,21925,14610,11475,11319,10012,5659,95.420123663722,81.51686941977103,89.77193325310533,78.28793010419932,72.48448109768049,97.6678043164686,59.6657355607052,43.197222132910355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,1966-05-01,5,1966,19660501.jpg,27113,25628,24957,19442,13551,12826,7030,5953,66.79820356865893,86.64294547163088,45.122056690713904,76.24303246854758,95.60334722173694,46.24932431938871,73.52550577860721,91.68424073961675,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
329,1966-06-01,6,1966,19660601.jpg,33787,22217,20134,18501,16607,13025,5972,4157,78.77816956492454,75.1398695766768,96.35351576356724,96.11451503285026,55.659680200302994,58.9576118919347,81.36952746575342,84.88816171881682,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
330,1966-07-01,7,1966,19660701.jpg,34067,21837,19330,17942,15586,14482,6983,5013,101.15334893121435,61.886993787063204,42.095130359698366,59.3801313572141,77.8010282708397,65.25335240430182,62.233431530006435,82.89752710425083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,1966-08-01,8,1966,19660801.jpg,28698,27353,16567,14390,13478,12730,12320,9284,90.17760254076396,62.49799996799897,75.5248303539968,82.71638289964086,45.92385001282014,107.23339032223127,95.25754563287887,86.70640114778149,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
332,1966-08-15,8,1966,19660815.jpg,36419,25768,18664,13372,13257,13028,8022,7550,76.38062581571323,66.15889962809237,74.08778576796583,46.84015371452148,79.724525711979,58.557663887829406,87.28115489611719,88.14193099768124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
333,1966-09-01,9,1966,19660901.jpg,25806,20777,19534,18942,15236,15145,13987,4553,97.22139682189308,60.96720429870473,59.3801313572141,75.17313349861105,71.56116265125938,91.59694318043587,81.1603351397713,45.93473631142341,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,1966-09-15,9,1966,19660915.jpg,29279,26453,18581,18187,14673,11832,9565,5410,89.36442245099556,93.1074647920348,87.9374777896205,73.05477397131553,45.1995575199581,80.25584090893322,84.545845551393,68.85491994040804,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
335,1966-10-01,10,1966,19661001.jpg,32337,23418,22933,17698,14345,10559,8574,5376,92.63908462414771,79.05694150420948,87.14929718592111,64.32728814430156,77.02596964660684,61.58733636065129,88.3685464404615,45.81484475582123,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,1966-10-15,10,1966,19661015.jpg,31575,20391,16976,16605,15819,15492,14513,5129,87.46427842267951,84.61678320522472,76.5963445602987,94.63086177352504,94.59915433025816,66.73829485385434,49.52776998815917,90.36592278065885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,1966-11-01,11,1966,19661101.jpg,26769,23036,18529,17828,16849,15432,11875,5342,89.92218858546538,88.62279616441809,56.30275304103698,85.15280382935138,77.07788269017254,81.93900170248598,42.86023798347368,53.56304696336832,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,1966-11-15,11,1966,19661115.jpg,23693,22672,21479,17394,17094,12850,11183,10135,89.20762299265684,77.61443164772902,78.79720807236764,96.71090941563936,58.80476171195664,45.71651780264984,80.11866199581718,67.9632253501848,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
339,1966-12-01,12,1966,19661201.jpg,36542,25349,21376,12484,12208,11282,9264,6735,86.56211642514293,86.46964785403027,72.09715667070374,46.54030511288038,76.38062581571323,95.65040512198576,99.6393496566492,98.79777325425913,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
340,1967-01-01,1,1967,19670101.jpg,40094,20546,17412,17309,14285,13065,7494,7135,31.01612483854165,44.69899327725402,73.55270219373317,67.68308503607086,65.79513659838392,95.25754563287887,66.88049042882386,88.27797007181351,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,1967-01-15,1,1967,19670115.jpg,52485,26330,13106,11782,10353,9479,7314,5231,91.94563611178074,72.42927584892728,76.08547824650904,90.93954035511726,95.85927185202274,57.48912940721924,92.53107586103168,77.25930364687478,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,1967-02-01,2,1967,19670201.jpg,25310,23734,22995,22561,18034,13563,6032,5111,81.67006795638167,80.11866199581718,82.19489035213806,89.07300376657341,70.71774883294856,61.27805479941412,83.73768566183328,29.58039891549808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,1967-02-15,2,1967,19670215.jpg,39941,21429,20464,17867,12112,10793,6062,5312,94.32391001225511,65.66582063752801,92.19544457292886,85.42833253669417,87.36704184073076,73.8850458482635,53.786615435440815,106.02358228243376,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,1967-03-01,3,1967,19670301.jpg,29804,23754,21547,17685,14689,12993,12352,5356,84.8174510345601,92.75235846058041,101.38047149229479,67.34983296193093,45.74931693479149,71.13367697511495,82.75868534480233,63.35613624582863,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,1967-03-15,3,1967,19670315.jpg,31398,21125,18567,15997,14679,13616,13100,7598,76.21679604916491,64.91532946846992,88.80315309717331,66.88049042882386,71.20393247567159,50.24937810560446,77.91020472312982,91.53141537199127,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,1967-04-01,4,1967,19670401.jpg,33066,30509,28567,16588,9097,8973,4885,4815,94.63086177352504,74.41102068914255,86.11620056644394,64.19501538281614,85.93602271457529,78.46018098373213,52.86775955154521,110.89634800118532,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,1967-04-15,4,1967,19670415.jpg,41974,21451,15081,13371,12192,11528,9992,6711,96.08850087289322,39.11521443121589,95.50916186418976,64.41273166075166,41.96427051671457,74.70609078247905,77.54353615872827,50.38849074937649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,1967-05-01,5,1967,19670501.jpg,44618,20675,16971,15167,12364,11963,9218,5104,90.29396436085857,94.3451111610983,81.22807396460905,68.73136110975832,89.11789943664516,67.11184694225007,81.67006795638167,56.88585061331157,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,1967-06-01,6,1967,19670601.jpg,32123,20571,19917,16378,14353,13766,12880,5252,89.5041898460625,94.00531899844816,68.0294054067798,83.86894538504704,96.5453261426984,54.359911699707524,92.14119599831554,36.1386219991853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,1967-07-01,7,1967,19670701.jpg,50495,25833,15379,12579,9934,8831,8328,5121,69.13031173081747,72.80109889280519,84.69356528095862,70.8590149522275,96.38983348880731,50.60632371551997,92.36341266973629,90.08884503644168,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,1967-08-01,8,1967,19670801.jpg,38897,21402,15408,13340,12999,12794,10148,9832,80.06247560499239,75.53806987208503,99.62931295557549,97.46281342132495,97.13392816107049,45.387222871640866,31.0,82.44392033376384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,1967-08-15,8,1967,19670815.jpg,35176,18696,17996,17313,15087,12385,10665,5402,96.69022701390249,64.16385275215322,84.11896337925236,92.13576938409969,67.07458535093602,95.0,77.0,47.54997371187496,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,1967-09-01,9,1967,19670901.jpg,32714,22725,18944,18123,16745,10297,9866,6246,84.72897969408106,57.148928248918196,86.0116271209887,69.57729514719583,92.36341266973629,92.3038460737146,78.48566748139433,58.197938107805854,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,1967-09-15,9,1967,19670915.jpg,50144,30989,12279,12232,9868,8981,6661,6606,83.83913167489273,54.12023651093924,96.33794683301072,75.82875444051552,11.357816691600547,84.11301920630359,77.69813382572325,44.04543109109048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
